,Y
5851,0
16465,0
9517,1
7418,1
6612,1
8193,1
8064,0
15704,0
6510,0
1811,1
6372,0
2635,1
12754,0
12462,1
2000,0
8202,0
14511,0
12883,0
1241,0
15508,1
13653,0
4015,1
10449,0
10938,0
12492,0
13457,0
13363,1
12548,0
10682,0
11620,1
6491,0
3163,0
5159,0
13150,1
10085,0
14093,0
13383,1
2372,0
5178,1
14184,0
4785,0
1982,1
6885,0
7867,0
8596,1
9998,1
361,0
4096,0
1219,0
14727,0
11514,1
12495,0
15434,0
14955,1
7831,1
15872,0
10070,1
357,0
16202,1
6619,0
15983,0
15313,0
12518,0
16480,1
7037,0
15139,1
1341,1
11596,0
9558,1
1792,0
5912,0
7913,1
728,0
7766,1
3413,0
11892,0
17111,1
12846,0
7287,0
12223,0
1763,0
7875,0
7891,0
658,1
4997,1
3109,0
5465,1
7315,0
13042,0
14640,1
12387,0
1195,0
8708,0
1260,0
16702,0
1946,0
9189,1
4646,1
15469,1
8485,1
17579,0
1414,1
550,0
3031,0
16077,0
6267,0
14779,1
4635,1
10775,1
17652,1
5051,0
12967,1
727,0
5079,0
7792,0
4957,1
14826,0
1837,1
15525,1
6152,0
4708,0
13356,0
13582,0
5962,1
9142,1
6107,0
16365,1
6569,1
3958,0
7109,1
16475,0
4866,0
2798,0
5028,1
16791,1
1720,0
6294,1
6357,0
8428,1
15625,0
8617,0
10580,0
9589,0
4840,1
4027,1
17022,0
16249,1
13000,0
14655,0
2276,0
12514,0
11146,1
10466,1
8919,0
15644,1
591,0
7048,1
16674,0
14481,1
6592,0
17093,1
10943,0
14186,0
6826,1
2863,0
8477,0
1576,1
377,1
1065,1
13396,0
8940,0
13365,1
5092,0
7435,1
9328,1
11705,0
17810,1
2923,0
15696,1
14406,0
7494,0
4035,0
3942,1
7607,0
11635,1
15851,0
10495,0
5013,0
15034,1
1547,1
11609,0
10558,1
4870,1
13779,1
11613,1
15577,0
17032,1
17721,0
968,1
9213,1
208,0
17220,0
7129,1
14823,0
7896,0
5954,0
9839,0
5513,1
787,0
6576,1
10606,1
5809,0
7247,0
11711,1
1828,0
13312,0
2008,0
9230,0
17120,1
11993,0
3684,0
13104,0
4183,0
4810,1
8028,0
10921,1
14548,0
1638,1
13179,0
17483,0
1749,1
10689,0
5723,1
3192,0
13398,0
1675,1
1405,0
12401,1
5646,1
9731,0
15209,1
6346,0
8917,1
7054,0
2647,1
5905,1
14307,0
2342,1
7303,0
7957,0
496,0
9111,0
11184,1
5808,0
13395,1
7761,0
16856,1
5207,0
15823,1
3731,0
3018,0
17407,1
10740,0
9561,0
15863,1
12616,1
1446,0
11575,1
12735,1
17868,0
11853,1
15714,1
12565,1
5346,1
7587,1
6045,0
17497,0
13919,0
10208,1
14608,1
16896,0
15258,1
16173,1
11695,1
9959,1
11813,0
12005,0
15395,1
11877,1
15749,0
6014,0
6067,0
2533,0
1329,0
5371,1
2516,0
16352,0
13353,1
15964,0
9217,1
12261,0
7905,1
6860,1
13606,0
6315,0
3445,1
6140,0
13322,1
9084,1
12813,1
17725,1
12690,1
10589,0
5923,0
16909,1
4011,0
1951,0
2030,1
15913,0
5196,0
5738,0
8683,0
7670,0
10947,0
17570,1
5952,1
11147,0
510,0
6042,0
2327,0
15980,0
688,1
15002,1
11250,1
8003,1
8921,1
9335,1
9849,0
6939,0
10421,1
2698,1
12819,0
13827,1
3141,1
17526,0
1630,0
15149,1
15962,0
6534,0
14491,1
11232,1
191,0
10374,0
15028,1
11957,1
15347,0
4409,0
12152,1
16489,1
12047,1
4845,1
4947,1
11529,0
13694,0
16685,0
13148,1
14002,1
7760,1
2059,1
6935,0
15605,0
10708,0
8893,0
10290,1
16718,0
14964,1
17524,1
6786,0
11907,1
16141,1
16226,0
17814,1
514,1
5748,1
2946,0
220,1
16519,0
16407,0
14475,0
6903,1
14276,1
5126,0
5835,0
11387,1
4836,1
17149,1
16254,1
7884,1
12052,0
874,1
16440,0
1558,1
8713,1
9678,1
9560,0
17543,0
17312,1
17770,0
17507,1
9083,0
15007,0
262,0
12849,1
7205,1
7575,0
5224,1
14526,0
2155,0
4683,1
16278,1
11426,0
9278,0
4744,0
17585,0
3794,1
3960,0
17649,1
4007,0
8033,0
8699,1
5475,1
13248,0
17086,0
12878,0
574,1
14792,1
13768,1
11394,0
11629,1
12538,0
10778,0
14082,1
498,0
16722,1
16738,0
7446,0
2374,1
10502,0
16962,0
3292,1
5316,1
2546,1
6251,1
8605,1
527,1
7731,0
17568,1
16511,1
7122,1
9386,0
14338,0
108,0
23,1
16272,0
11384,1
3060,0
3067,0
2646,0
7369,1
10361,1
1039,1
1493,0
11296,0
8469,1
9615,1
9939,0
2450,0
7970,0
15470,1
275,0
8681,1
9591,1
16438,0
6572,1
5521,1
2174,1
1066,0
12620,1
11461,0
5977,1
5245,1
558,0
4874,1
7434,1
1343,0
11733,1
1807,1
1250,1
14039,1
10992,1
10317,0
5266,1
16368,1
2188,1
2972,1
6616,0
11287,0
12151,1
5313,1
2987,0
3752,1
11821,0
16665,0
9297,0
858,0
16075,0
4643,0
2874,1
10935,0
2466,1
2509,1
17409,1
7681,1
16357,1
1943,0
1685,0
15530,0
1812,0
14077,1
10044,0
4466,1
8151,0
13635,0
11541,1
5734,1
15146,0
16997,1
13024,1
11693,0
501,0
8947,0
5961,1
3147,1
10232,1
7003,1
15450,0
9454,1
11642,0
8032,1
5223,1
16900,0
15926,0
3963,0
2725,1
9215,1
5860,1
8878,0
4726,1
2057,0
4820,0
15743,0
17328,1
4722,1
14749,1
15125,0
5169,0
7208,1
2410,0
7741,0
7769,1
13124,1
3409,1
17113,1
10536,1
3377,0
14736,1
13776,0
8613,0
16312,1
13401,0
14685,1
5040,0
4182,0
8944,0
1451,1
10445,0
6358,0
925,0
12265,1
17432,0
12611,0
466,1
9394,0
4873,1
10447,1
14057,0
12302,1
819,0
17965,0
12307,0
9928,0
15960,1
16567,1
1399,0
4532,1
14908,0
6876,0
15177,0
9974,1
13049,0
793,1
1003,0
17799,0
8518,0
4391,1
12501,0
15585,0
1162,0
13250,0
6552,1
16822,0
12805,0
3386,1
7949,0
16827,1
10792,0
2281,0
12147,0
168,0
4193,0
17614,0
6969,1
3833,1
17760,0
2425,1
14013,1
6941,1
12480,1
7892,1
7329,0
14388,1
11485,0
2996,0
12667,0
3186,0
17199,1
998,1
15594,0
3080,0
14038,0
5489,1
15933,0
892,1
17752,1
4148,1
12826,1
8480,0
17001,1
17327,0
16623,0
569,0
5602,0
10565,1
9929,1
8691,0
13160,1
8331,1
5168,1
14008,0
11238,1
1110,1
4489,1
934,1
16367,1
10791,1
10027,1
13080,0
16880,1
14315,1
10125,0
7569,1
5384,1
8865,1
5242,1
13479,0
15486,0
85,0
9831,0
9172,1
770,1
3868,1
7604,1
12181,1
16099,0
16899,0
6008,0
12217,1
1031,1
10904,1
14298,0
11071,0
4100,0
16982,0
13629,1
15884,0
1434,1
8859,0
17660,1
3058,1
5339,0
1883,1
855,1
7829,0
7497,0
3627,1
15413,0
7823,0
5466,0
6354,0
8289,1
13789,1
3587,1
3610,1
5955,0
11658,0
2259,0
12654,1
12301,0
12128,1
17621,1
17908,0
11207,1
826,1
12253,1
9458,1
6495,1
12629,1
5097,1
360,0
614,1
2862,0
10971,0
2169,0
9643,0
6438,0
11572,1
10143,1
5002,1
17877,0
14621,0
9999,1
682,1
10102,1
9543,1
9958,0
2256,0
9567,0
13773,1
12425,1
11631,1
8551,1
9221,1
1363,0
1785,1
14549,1
9309,0
9737,0
763,0
5647,1
17010,1
6766,1
295,0
14215,0
3226,1
3355,0
11222,0
16323,0
10734,0
1132,0
15171,0
17698,0
10615,0
5871,0
10806,0
9389,1
7819,0
3619,0
13574,1
617,0
901,1
16571,1
4548,1
17153,0
1993,0
17345,1
12931,0
12103,0
17413,1
11344,0
5802,0
15086,1
15666,0
80,0
3598,1
16691,0
5756,1
16579,1
12294,0
4775,1
5691,1
11923,1
105,0
13851,0
433,0
6978,1
14445,1
2060,0
17923,0
2715,0
17956,1
11216,1
15925,0
11684,1
15354,0
3399,0
9158,0
6142,0
15260,1
4481,0
2502,1
5432,1
13685,0
7281,0
10378,1
6624,0
9689,1
8684,0
5797,1
14857,0
5311,0
2291,0
8268,1
4202,1
5110,0
17693,1
15877,1
9605,0
7579,0
15408,1
17352,1
5594,1
967,0
3135,1
14101,0
9494,0
11383,1
7441,1
14293,0
9174,1
4663,1
541,0
2748,1
11707,1
7341,0
1942,1
95,1
8694,0
16127,1
10788,1
13697,1
2824,1
7972,0
994,1
9007,0
4197,1
3341,1
8361,0
8484,1
15618,1
15199,1
9670,1
13845,1
7156,0
5780,0
5609,1
7715,1
10894,0
17004,1
9665,0
55,1
10275,1
4834,0
5263,0
6137,0
17904,1
12496,1
7278,0
7405,0
16584,1
5818,0
15070,0
6476,0
1972,1
14680,1
10151,1
10896,1
14209,1
12232,0
9270,1
2900,0
14726,1
6052,1
7540,0
16794,0
14532,1
17511,1
8959,1
9135,0
17137,0
9020,1
9430,0
12235,0
2830,0
6056,0
13083,1
8534,1
10713,0
5230,0
13631,1
4964,1
5435,1
3716,1
3233,1
13808,1
4999,0
10099,1
3250,0
1028,0
16874,0
11904,1
12729,0
15626,0
17018,1
15074,0
8118,0
5946,0
4467,1
5109,1
13500,1
141,0
9222,0
1168,0
17670,1
15635,1
1822,0
94,0
5785,1
5964,0
7466,1
3507,0
15032,0
1422,0
686,0
2573,0
16052,0
6071,1
13846,0
15492,1
2225,0
8367,1
12350,1
2295,0
4654,0
3241,1
13470,1
3754,1
424,1
2496,0
16881,0
5934,0
12443,1
14233,1
15843,0
1462,1
4992,0
1967,1
13290,1
11386,0
1224,0
59,1
2175,0
3824,0
4037,0
10019,0
8986,1
11725,0
15071,1
7277,0
6551,1
3347,0
13616,1
12864,0
392,1
11539,0
16397,1
3294,1
15137,1
12459,0
4311,1
5094,0
13145,1
6189,0
11490,1
10473,1
17255,0
17203,0
4558,1
17227,0
12950,0
8835,0
8642,1
14182,1
16200,0
12750,0
11428,0
3681,0
6026,0
16112,0
3320,1
4674,0
636,1
17326,1
6472,0
3132,0
7871,1
16776,1
12703,0
17331,0
1174,1
4729,1
5170,1
8088,1
1262,1
11944,0
8734,1
5814,0
11129,1
6403,1
961,1
7339,1
2283,1
3533,0
1604,1
17651,1
7737,1
12106,0
11867,0
15950,1
15145,0
12588,0
9821,1
13702,1
15975,0
8863,0
6533,0
4272,0
17351,0
8689,0
15914,0
7560,0
13053,0
3642,0
16520,0
6324,0
6760,0
16157,1
13380,1
6872,1
9594,0
1413,0
2086,0
446,1
17088,1
10224,1
12678,0
5675,0
4669,0
6609,1
395,0
6102,0
7943,0
1333,1
17662,0
2895,1
15265,1
11401,1
8673,0
8488,0
3194,1
302,0
4336,1
8847,1
12882,1
14751,0
7402,1
7929,0
17800,1
4028,0
6084,1
14613,1
2574,1
4508,0
11651,1
15212,1
7108,0
11870,1
816,0
6025,1
3969,0
5236,1
8333,0
12566,1
5831,1
692,0
14444,0
13093,1
9432,0
2313,1
1331,0
8021,1
12808,1
5677,1
14062,0
11803,0
16385,1
1634,1
3730,0
5978,1
1114,0
6596,0
3437,1
5932,1
8106,1
9503,1
4906,0
4730,0
7509,0
340,1
10201,0
8927,1
17251,0
2365,1
9393,0
15394,0
7333,0
4893,0
5872,0
12945,0
4533,0
6149,1
7029,0
9229,0
11943,0
17020,1
9904,1
2045,0
773,0
17916,1
15502,1
6229,0
6212,0
11324,1
7081,0
12683,0
2839,1
9732,1
197,0
14926,1
11257,1
14651,1
7231,0
1706,1
2682,0
15184,1
4575,1
9566,0
2137,0
14235,1
12013,0
1718,1
6976,1
17849,1
17100,1
2034,1
7781,1
1733,0
7428,1
12168,0
17341,0
17885,1
1288,0
11330,1
13244,1
9087,1
11277,1
1719,1
14288,0
1501,0
9232,0
11496,1
17392,1
11963,0
12762,1
807,0
7932,0
14244,0
7483,1
7849,1
11204,1
7335,0
11897,1
9062,0
8563,0
4780,1
7961,0
4620,1
15155,1
9575,0
15231,1
15420,1
3290,1
17157,1
11175,1
3188,0
17404,0
14162,0
4838,0
15000,1
11559,1
1874,1
386,1
8579,1
5803,1
10307,1
3415,0
9153,0
6658,1
12291,0
345,0
4826,1
15504,0
3782,1
8942,0
13861,1
15781,1
6834,0
11824,1
2617,0
12673,0
9885,0
10566,0
14992,0
8561,0
2653,1
2842,0
11800,0
6257,1
8965,1
2249,0
15056,1
6339,0
8977,1
7991,1
5186,0
8365,1
5866,1
5248,0
1131,1
7886,0
3956,0
4109,0
6481,0
6091,0
17405,1
8020,1
15193,1
16320,0
9391,0
9972,0
12497,1
16496,1
2658,0
15611,0
16777,1
2712,0
13748,0
4881,0
1034,0
5179,1
3751,0
8832,1
9186,1
5899,1
1919,0
2834,1
5336,0
16893,0
12853,0
4353,1
5774,1
823,0
6715,0
14097,0
4157,0
10056,1
15801,1
3467,1
17300,0
8735,1
2822,1
176,0
13671,1
15663,1
10082,1
15841,0
15870,1
8281,0
5252,1
9080,1
16415,1
17322,0
9436,1
9860,1
6238,0
17768,0
8305,0
10219,0
14947,1
8180,0
3239,0
9750,1
12901,1
15952,1
8702,0
2722,0
7078,0
7979,1
7083,1
5340,1
17456,1
5070,0
9969,0
7914,0
2205,1
6428,0
12341,0
9308,1
17213,0
8251,0
833,1
17891,1
16865,0
13950,1
14078,1
6622,0
14564,1
852,0
13127,1
730,1
6866,0
8508,1
5164,1
7105,1
7430,0
14138,0
16017,1
14187,1
12075,1
11136,0
12339,0
2269,1
4850,0
5864,0
11929,0
11766,1
6103,0
1395,0
6833,0
15509,0
4704,0
5098,1
2477,1
14347,1
11291,1
8280,0
11246,0
2791,1
15568,1
17455,0
2399,0
518,0
7544,0
1801,1
17492,0
3523,0
10187,1
10807,0
10915,0
7518,1
9604,1
3447,1
15786,0
811,1
2214,0
10513,1
15429,0
4440,1
10755,0
6382,0
6530,0
7394,1
16516,1
8014,1
5148,1
17104,1
11263,0
10805,1
8156,0
17314,0
10893,1
14691,1
5903,1
12156,1
15130,0
17584,1
8382,1
4970,1
5486,1
9499,0
1297,0
8209,1
17607,0
11819,1
5299,1
15719,0
3131,0
15946,0
10214,0
15712,0
13424,1
3271,1
12032,0
17892,0
14610,0
11165,1
16536,0
2132,0
7536,0
1193,0
5007,0
9136,0
9657,0
17006,1
9565,0
8801,1
150,1
12296,0
11276,0
8078,0
4259,1
1502,0
13558,1
1030,1
6736,0
9698,0
13659,0
14790,1
4192,0
12243,0
7019,1
17533,1
3640,1
432,1
8575,0
4610,1
6758,1
2382,1
3566,0
14285,1
5452,1
12504,1
15419,0
4189,1
8519,1
10981,0
8727,1
13573,1
12445,1
8040,0
8523,1
2948,1
2628,0
10627,0
8907,1
2560,1
14956,0
16778,1
1889,0
4884,0
1970,0
2315,0
112,1
751,0
673,0
116,0
8309,1
10123,1
14634,0
5108,0
2805,1
17472,1
9932,1
5875,1
11049,0
5390,1
2556,1
14504,0
5482,0
737,1
3227,1
14140,0
4205,1
2350,1
3073,0
8366,1
14437,0
861,1
10194,0
1008,0
2103,0
7163,1
6326,1
8146,1
10557,1
10863,1
2088,0
6343,0
7946,1
585,1
8511,0
12452,0
11317,0
11883,0
14147,0
6656,1
14706,0
471,1
15610,1
15117,0
16437,0
10198,1
745,1
11100,1
3444,1
10235,1
1238,1
5241,0
6216,1
5096,1
16517,1
11027,1
230,1
16551,0
503,1
17842,0
3416,0
5309,0
16745,1
11195,1
17094,0
3971,0
15939,1
6724,0
12609,1
15598,1
13063,0
14583,1
15096,1
14104,0
14322,0
3274,1
16101,0
16801,0
14890,0
3981,1
632,0
8293,0
12466,0
1552,0
6553,1
7557,0
4470,0
16848,1
16203,0
16530,0
8125,0
3212,1
5559,1
8158,0
9510,0
6474,0
8500,0
853,1
4833,1
12978,1
3673,1
10827,0
15466,0
12884,0
3183,1
14580,1
15233,1
4911,1
2407,0
31,0
4309,0
8372,1
9877,1
1326,0
9504,0
12777,0
2404,1
16839,0
8564,1
7216,0
9343,0
2814,0
5524,1
13306,0
7922,0
6135,1
13388,0
4905,0
10032,1
7703,1
12936,1
6389,1
1666,1
14663,0
1143,1
1990,1
13724,1
10928,0
5474,0
11868,0
6095,0
15703,0
3946,0
1387,1
11552,0
7359,0
4660,0
12282,0
12311,1
7349,0
17433,1
11208,1
10955,0
10450,0
2087,0
10484,1
11037,1
11423,1
4095,0
5945,0
8068,0
14112,0
12591,0
6971,1
6399,0
14875,0
14365,1
8364,0
11154,1
7464,0
8748,0
11795,1
17476,0
3054,0
9000,0
14551,1
9798,1
8481,0
2928,1
17871,0
2377,1
2997,1
10047,1
16731,1
9392,1
9843,0
15238,1
11577,0
16393,1
2492,0
13552,0
2971,0
15141,1
2801,0
10828,1
13378,0
6321,0
14436,1
10661,0
15505,1
5225,0
10351,0
12810,1
3013,0
11104,0
2239,1
7006,1
4329,0
4065,0
502,1
16931,0
13173,0
15057,0
10808,1
1824,0
17238,1
11924,0
6400,0
188,0
2443,0
7809,1
5995,0
15391,0
4681,0
4859,0
15440,0
4571,0
10206,0
4218,1
10370,1
10418,0
8213,0
5516,0
7790,0
5705,0
16290,0
7203,0
9812,1
17960,0
10344,0
11988,1
16577,0
5556,1
8999,0
8057,0
10814,0
8998,1
15761,0
15715,0
5396,0
3695,0
6305,1
5189,0
14144,1
11780,0
11016,0
14811,1
17215,1
11915,0
2499,1
12015,0
1503,1
11681,1
12398,1
9086,0
13399,0
16250,1
15210,1
1240,1
5843,0
12455,0
14753,1
17855,1
8566,0
4029,1
9685,0
7065,1
3922,1
17353,0
16262,0
5981,1
16736,1
17169,1
17467,0
3202,1
3740,1
5636,0
2854,1
3890,0
17672,1
11889,1
4917,0
13842,0
7286,1
8811,1
3653,0
7897,0
10603,1
17751,1
17460,1
4821,1
17927,0
16046,1
10931,0
2135,0
3826,0
7125,1
7858,0
11309,0
15467,1
12605,1
12244,1
950,0
669,1
11823,1
13609,0
12847,1
9916,0
10170,0
2817,0
6040,0
12606,0
3974,0
844,1
6362,1
9641,1
10373,0
8646,0
12219,1
6200,0
243,1
10181,0
17201,0
13090,0
8851,0
9942,0
9296,1
15506,1
641,1
7148,0
7778,0
0,0
7863,0
6841,1
8264,1
16966,1
17837,0
8368,1
8121,0
5260,0
1455,1
13669,0
2866,0
8201,0
5417,1
3452,1
1924,0
8674,1
9833,0
7959,1
6018,1
8725,1
15627,1
12788,0
17963,0
9357,0
9032,1
10965,1
12258,0
1281,1
3976,0
1237,1
14879,0
3636,0
17290,0
3175,0
16059,0
11015,1
8972,0
14933,1
17728,0
4727,0
12893,1
5038,1
14071,0
1356,0
16399,0
9180,1
15270,0
17613,1
15783,0
5491,0
9314,1
6188,0
11046,1
14004,0
1542,0
16733,1
10932,1
1107,1
13696,1
1165,0
3645,0
14343,1
9231,1
1152,1
4254,0
15179,0
1780,1
242,1
14419,1
3998,1
5415,0
9767,1
11358,0
1461,0
4454,1
13722,0
5736,0
13652,0
7158,1
12600,0
851,0
17886,1
5596,0
17627,0
13285,0
14102,0
9725,0
12400,1
4994,1
13323,1
6731,1
10471,1
7629,0
15850,1
14748,1
3962,1
10751,1
4111,0
6003,1
6461,0
4830,0
15803,0
11272,1
6666,0
10531,1
8730,1
2091,0
11636,1
775,0
1364,1
13155,0
2524,0
4268,1
8715,0
11306,0
12719,1
497,0
11421,1
548,1
650,0
1062,1
12989,0
12841,0
30,0
6127,0
17114,0
11285,0
5115,1
10944,0
16740,0
3324,0
1833,1
1766,1
10998,0
13586,0
12794,1
3004,0
670,0
11932,1
5084,1
5739,0
4910,1
11168,0
14995,0
8242,1
8320,1
9712,0
11059,0
4483,1
15821,0
11019,1
7384,0
4010,0
7179,1
9067,0
15671,1
839,0
10094,1
14630,1
8311,0
17854,0
759,0
2245,0
4266,0
927,0
6768,0
15970,1
12390,0
14989,0
6480,0
5827,0
6987,1
8776,1
7138,0
15888,0
6418,0
12218,0
5715,0
10226,1
5429,1
3000,1
5973,0
15961,0
11667,1
13556,0
6129,0
11814,0
6946,0
4793,1
10240,1
1787,0
13985,1
14628,1
4755,1
10313,1
12681,0
13969,0
9099,0
5931,1
13463,0
11079,0
14957,0
17059,0
11264,1
8056,1
16671,0
10438,1
1252,1
4854,0
5389,0
8812,1
6899,1
13392,1
13855,1
10335,0
17903,1
11178,1
939,1
14318,1
17783,1
14149,0
1799,1
13406,0
2710,0
17011,0
9426,1
11138,0
12955,1
8096,0
11833,0
10773,0
16401,1
8622,1
4296,1
11320,1
8296,0
5537,0
3475,0
248,1
4383,0
13746,0
3918,1
9740,0
8770,0
712,1
10323,0
14986,1
16980,1
2576,1
16715,1
4547,0
7067,0
13832,0
1012,0
1848,0
723,1
16772,0
3251,1
10460,0
11088,1
7928,1
1303,1
6740,0
6566,1
11430,0
6547,0
9762,1
5445,0
11260,0
17528,1
889,0
9980,1
17284,1
8522,0
9329,1
16645,1
9883,1
10179,1
8524,1
3421,0
5093,1
7614,0
2687,0
6019,0
7722,1
8310,1
12988,1
1606,0
5403,0
17503,1
11702,1
13717,1
17313,1
12056,0
11980,1
6791,0
10514,0
3228,0
4709,0
1670,1
12992,0
15080,0
4921,0
7416,1
1627,1
12782,1
151,1
4967,1
14885,1
9903,0
12149,1
13207,1
8231,0
12926,0
10008,0
12345,0
16458,0
5928,1
7998,1
8055,0
16008,0
4619,0
5833,1
7082,1
487,0
17804,0
10560,1
15725,0
16473,1
17475,0
16162,1
12659,0
3736,1
8098,1
1096,0
7956,0
5142,1
8216,0
16283,0
17681,0
14035,1
7888,1
1973,1
8747,1
12887,1
12785,0
5988,0
5572,0
15955,0
4601,1
13536,0
1223,0
16555,1
8929,0
5220,1
11152,1
5530,1
13799,0
17576,0
16005,1
756,1
5634,0
12237,1
15828,1
9164,1
9962,0
6291,0
4537,1
16514,0
7343,0
17706,1
1490,0
9639,0
7468,0
9847,1
2235,1
14248,1
4252,0
7228,1
2314,0
2510,0
15739,1
17525,0
2986,1
13663,1
10284,1
6665,0
13721,0
12876,1
2813,0
11533,0
920,1
8321,0
7426,1
3005,0
8528,0
3137,1
3837,0
10500,0
8988,1
5564,0
7534,0
10254,0
9919,1
4058,1
647,0
2264,0
2812,0
4479,1
7050,1
16739,1
15777,1
10608,0
14843,1
13996,0
12743,1
16837,1
8177,0
17761,1
3042,1
8634,0
14873,0
10802,0
13439,1
4887,1
10340,0
12944,0
15423,1
10829,0
11717,0
2371,1
16646,1
16897,0
4365,0
15710,1
3225,1
17615,1
3917,1
14907,0
12418,1
7553,1
17676,0
6222,0
11831,1
3075,1
8975,0
10454,1
5267,1
15652,0
7600,0
13196,0
14262,0
7724,0
11375,0
15629,0
7039,0
13215,1
11268,0
10962,0
2196,0
5840,1
10423,0
16359,0
5839,1
3149,0
11998,1
10406,0
6108,0
12633,0
13010,1
6097,1
3118,1
14350,1
13804,1
10643,0
14514,0
1450,1
8086,1
7382,0
13132,1
14848,0
16563,1
6191,1
5998,1
2050,1
17911,1
17127,1
16968,1
17601,1
4239,1
7779,0
14213,1
17789,1
11511,0
5764,0
16990,0
6756,1
4363,0
4242,1
7345,1
6535,0
7908,1
2521,1
16270,0
8034,0
4863,1
8680,1
9735,0
16581,0
1312,1
9563,1
3546,1
5011,1
10995,0
11873,1
8612,0
8756,0
17039,0
4118,0
6114,1
13507,0
2691,1
11836,0
6801,0
631,0
7217,0
9587,0
5853,1
10964,1
7177,1
16760,0
4676,0
15174,0
9141,0
7765,0
13162,0
7484,1
7694,0
14424,1
1614,0
8775,1
6911,1
7001,0
9968,1
1128,0
13677,0
10787,1
12637,1
1015,0
404,0
13676,0
17914,1
2610,0
7321,1
16031,1
8272,1
11191,1
10280,0
2503,0
1725,1
2357,1
14535,1
14510,1
11164,0
13001,0
7128,0
15907,0
4795,0
735,0
5815,1
16307,1
8845,1
17939,0
7132,1
10890,0
2513,0
11610,0
5790,0
9722,0
9288,1
11771,1
9601,1
9199,1
8846,0
5292,1
12044,1
7713,0
12647,0
4581,0
17828,1
2661,0
8901,1
12623,1
3316,1
6851,1
14360,0
12067,1
12221,1
16051,0
10491,0
8569,0
7640,1
12625,0
10838,1
16022,0
15760,1
17033,1
439,1
14769,1
4194,0
5867,1
7014,0
6072,0
1292,0
2186,1
10022,0
14302,0
7877,1
16155,0
6957,0
3655,1
7151,0
7326,1
15811,0
16165,0
8906,0
11323,1
14587,0
13134,0
1171,1
4553,1
11310,1
2925,0
12394,0
8853,1
12318,1
17272,0
8219,1
15528,0
7830,0
9336,0
12460,0
14774,0
5416,0
16092,0
10715,0
7274,1
5667,1
4062,0
10930,1
14627,0
12027,0
3803,0
3861,1
1511,1
17556,0
11297,1
11793,1
6172,1
6704,1
2306,1
8418,0
1408,0
7954,0
4075,1
17147,1
11029,0
11229,0
5776,1
17523,1
17367,1
3852,1
17697,0
16103,1
12420,1
14304,0
10524,0
12959,0
12543,1
16698,1
15383,0
3759,1
6781,0
4814,1
10441,1
14758,0
16180,0
412,0
2479,1
3972,0
1158,0
10951,1
13901,1
10878,0
3463,0
16500,1
3793,0
9238,0
14642,1
15637,0
16932,1
16915,1
14954,0
13249,0
12396,1
5497,0
4306,1
9444,0
1744,0
17382,0
7386,1
4332,1
7336,1
17587,0
2938,0
7196,0
1184,0
4144,1
8468,0
16789,1
13165,1
299,0
6201,1
5655,1
13535,1
8935,0
2527,0
3672,0
4217,1
12940,0
10382,0
14311,0
3951,1
3433,0
8868,1
16672,0
13638,0
8197,0
10499,1
6270,0
8623,1
2070,0
13247,0
15055,0
9634,0
4381,1
11546,0
2589,1
6446,1
16605,1
12618,0
478,1
16987,1
15965,0
14051,1
944,1
13989,1
13622,0
3961,1
15214,0
15428,1
457,0
11936,0
800,1
5106,1
11082,0
8844,0
16528,1
5087,0
2104,0
16009,0
4090,0
15300,1
12720,1
10111,1
2244,1
14757,1
2134,0
1127,0
14824,1
9528,0
16963,0
5276,0
13664,0
8525,1
15994,0
16253,0
17066,0
1369,1
10529,0
10879,0
16089,1
10432,1
15665,1
12664,0
17522,1
4374,0
17067,0
4089,1
14344,1
1258,0
16148,0
9108,0
12542,1
102,1
9044,1
5467,0
3033,0
5630,1
10772,1
12624,0
15989,0
17424,1
7455,0
13738,0
12509,1
2836,0
11407,1
8486,1
16663,1
6689,1
2484,0
7212,1
13031,1
9501,0
2221,0
8992,0
15936,0
10183,0
12937,0
10979,0
362,0
1635,1
16455,1
9866,1
15374,1
4937,0
9358,1
11424,1
4490,1
9483,0
1467,0
8413,1
14988,0
15393,0
7309,0
7714,0
3105,0
2010,1
17580,0
4367,0
9367,0
689,1
4204,1
16889,0
3350,0
1920,1
6020,0
1761,0
3984,0
12604,1
15306,0
13430,1
2079,1
2405,1
16578,1
13117,0
17178,0
2536,0
14735,0
6492,1
10393,0
3483,0
13946,0
3441,0
6449,0
9760,0
605,0
2792,0
12372,0
8079,0
11893,1
5618,1
9897,0
4469,0
9206,0
6206,0
16034,0
990,1
2667,0
13074,0
3354,0
515,0
200,0
2455,1
17260,0
8128,0
12817,1
6146,0
8453,1
15678,1
3516,0
2117,1
9918,0
8643,1
10591,0
4531,1
17588,0
1177,0
11645,1
9068,1
9741,1
9757,1
2838,1
14531,0
1863,0
12491,0
5951,0
6208,1
1753,1
4926,0
13783,1
17557,0
12521,0
10545,0
10115,0
5920,0
4117,1
864,0
862,1
1036,0
16616,0
12029,0
13891,1
3432,0
1290,0
14806,0
4515,1
12036,1
282,1
14463,0
1577,1
17110,0
2540,1
3734,0
1378,0
14980,1
9746,1
11513,0
78,1
17529,0
10724,1
16504,0
7308,0
15216,0
13451,1
16429,0
7925,1
15372,0
14599,0
14577,0
4613,0
15730,1
5343,1
4616,1
11621,1
532,1
13316,0
513,0
2483,0
14469,0
3112,0
