,R,Q,A
8774,1.6140370735201621,0,1
13912,-7.3971591316954095,3,1
13122,6.319703025791327,0,0
5511,2.176245687383975,0,0
6199,-8.204139194194015,3,1
8585,2.1297700867263822,0,0
15465,-3.7931062933665673,3,1
1904,14.021524534599195,0,0
22316,1.8114268885564848,0,0
18519,-8.008316495118358,3,1
13638,-6.868463414350039,3,1
2691,18.890711099187683,0,1
25165,6.172867042128546,0,0
7092,1.2615206236520595,0,0
13787,8.62442880355235,0,0
26939,6.592836475840686,0,0
6745,-2.092846225911245,3,1
1469,-7.616804116641626,3,1
18049,0.669995387763361,0,0
6970,-0.06775422949775312,2,1
19698,2.6311176227824986,0,0
29998,2.7675154522185443,0,0
20870,20.629778876012832,0,0
21469,-3.091808728120501,3,1
25482,-4.10505274491649,3,1
29561,4.700317155591851,0,0
18574,3.2421789913457673,0,0
13691,2.4958952501614604,0,0
29114,0.536320257348347,0,1
5554,-9.023448207426139,3,1
9749,16.479354704488323,0,0
7882,5.40947846224868,0,0
16773,14.187004927889618,0,0
15578,11.521139262937545,0,1
28455,-7.7334408895133215,3,1
22883,6.701143058521916,0,0
25566,-8.707642502591579,3,1
26397,-2.258944657948147,3,1
7640,2.264143735631582,0,0
3918,24.5617089432467,0,0
5292,3.5344466258907765,0,1
4787,-0.6079007168076007,3,1
9507,13.696596623391429,0,0
20065,-4.156558986497858,3,1
27644,-2.735178213226689,3,1
17767,-7.708487118499505,3,1
7139,7.8322216580411705,0,1
2823,-4.177632019596093,3,1
13000,2.399352127603132,0,0
2675,-4.7010677061167,3,1
7680,-0.5051123852923993,3,1
18214,5.9619651406601175,0,0
12059,-7.871749492182077,3,1
19856,8.059379333498704,0,1
7133,-6.212823918731699,3,1
24733,-3.2765862871879534,3,1
2415,-4.366423121454734,3,1
16799,-6.1239756835692685,3,1
3186,-2.7202543377635404,3,1
11865,-7.2572107592174,3,1
7499,-9.110827268241438,3,1
17701,3.0904424701762307,0,0
28302,2.0442421779601023,0,0
21684,9.885125774814773,0,0
28601,-9.520119310602345,3,1
14766,-8.468840091210335,3,1
17984,2.005500601145923,0,0
7648,3.086350215331734,0,0
14042,8.745459588851071,0,0
23339,7.354066974803098,0,0
24645,-9.684004354317933,3,1
14773,-4.443368877441571,3,1
9270,5.375969101300829,0,0
4936,8.054056728923378,0,0
29296,-9.516306503047266,3,1
2585,-7.249296697732902,3,1
27759,0.4820072281061147,0,0
16142,-4.228842701794711,3,1
12196,10.69095816570489,0,0
16005,17.863908005293258,0,0
14957,1.259803401945157,0,0
8810,-7.542740429756547,3,1
15042,3.8725995543914147,0,0
26960,2.0494239857265075,0,0
24879,-7.612001882739117,3,1
722,8.274469568600729,0,0
11645,-4.717410585106661,3,1
3747,-8.29689569324056,3,1
585,7.310590741996732,0,0
27718,3.3023178903594212,0,0
7822,3.410288457377227,0,1
2185,-7.013761765813449,3,1
14756,5.012345015139216,0,0
26175,-8.35872451484843,3,1
14360,-4.213029589711291,3,1
9725,-3.5979980635539164,3,1
1576,4.311020199234685,0,1
26746,-6.992398959489054,3,1
24604,-5.6421832993635554,3,1
7347,-8.06694759450845,3,1
16736,-0.912135973268331,3,1
12476,-2.7762789853959724,3,1
11335,-7.377982291993592,3,1
9110,6.146866016761337,0,0
1578,-8.87397658029155,3,1
14763,11.001060213553245,0,0
14932,14.416379572239698,0,0
25939,-7.465873159474382,3,1
25819,14.677721649639913,0,0
12413,1.5902028966090178,0,0
29499,0.3786764399059108,0,0
20328,-4.519820946076999,3,1
17033,-4.625431370773368,3,1
17126,1.6174600564738757,0,1
23768,-7.858196187300523,3,1
19681,-3.2880238114171565,3,1
6323,1.5801806474545337,0,0
11344,-0.5189601033881246,3,1
1603,7.238153887641394,0,0
28245,4.959849809832993,0,0
10312,-5.820247513894504,3,1
24154,5.080531868166616,0,0
15963,2.1311900362875225,0,0
1588,-2.882066445128163,3,1
25248,8.133461806170606,0,0
27918,6.571823461662872,0,0
13537,-2.8343607110529554,3,1
953,7.26613905908021,0,0
4501,-7.386606282385242,3,1
16906,1.7661242210889652,0,0
18635,3.8495575975632006,0,0
3080,-3.8658697524714487,3,1
8299,-6.421642439964869,3,1
21518,7.712793308465562,0,0
20940,3.3324335884983527,0,0
26052,4.264837093245593,0,0
27566,4.035833384088344,0,0
6944,-5.504166732236284,3,1
14150,4.223006865014712,0,0
29740,-7.955666349405501,3,1
7372,8.236718512246046,0,0
1718,4.495455028162366,0,1
15133,6.589780233322312,0,0
19245,-5.908415232865388,3,1
23602,-5.924540832375012,3,1
8517,-9.185090948267403,3,1
10702,2.0848108886775596,0,0
11731,-2.7655912189412426,3,1
18427,13.79577219274115,0,0
18452,4.596835521450998,0,0
6167,-6.379175964941515,3,1
2570,18.85097560662011,0,0
12355,7.429320278205398,0,0
8352,9.898625528073183,0,0
22887,3.5607264068886826,0,0
28495,-6.654752129732631,3,1
20070,6.708432353750172,0,0
11297,1.4545721606712099,0,0
5893,-6.094112286595873,3,1
21553,4.243772668881162,0,0
29073,14.181712186896238,0,0
9912,-5.81720248704811,3,1
15471,-0.7490155380974066,3,1
27205,-9.264426007646724,3,1
28024,-6.3947703736477335,3,1
10226,6.439788602029497,0,0
29479,1.5040783137735012,0,1
1152,9.748398233603673,0,0
8766,-0.762762810147283,3,1
20876,24.733159057067887,0,0
28980,16.589948753067233,0,0
14942,1.6396255626403815,0,0
6083,6.607926156761937,0,0
11368,2.4034246611564956,0,0
25930,7.355158105350469,0,0
9496,0.6626022710101012,0,1
423,9.853301423660703,0,0
28699,2.0427518573362757,0,0
29874,-6.711311511076841,3,1
21383,-1.9478784804785452,3,1
28378,3.4029291053830644,0,1
6863,16.96712941859839,0,0
21497,1.4498446444193775,0,0
1395,1.5358114573949724,0,1
6717,-0.8822168561760684,3,1
19375,15.105532072611531,0,0
25519,11.057159331123735,0,0
28838,3.8872606225773323,0,0
27530,4.7623377704216825,0,0
519,7.939746056851797,0,0
19836,4.568263524405328,0,1
29711,6.115887953758531,0,0
29441,1.3810393928376197,0,1
7263,2.243015322812888,0,0
3603,3.7691736548437653,0,0
15755,7.1257051200408545,0,0
11399,3.048699908578362,0,0
12639,1.788154340841379,0,0
22773,7.912000471766248,0,0
6635,12.744843131027167,0,0
24933,-3.577136295442439,3,1
10743,-3.9931508022506303,3,1
9197,-9.183176351304354,3,1
2235,-6.441524165711941,3,1
26305,-6.9165666414452165,3,1
15506,-7.318007999110417,3,1
4590,0.8643757188363281,0,1
5920,3.219418166550059,0,0
2307,6.157373684685832,0,0
9594,2.9733063940652333,0,0
16024,3.916970706995854,0,0
29674,2.816649970140485,0,0
27678,-6.746860855074584,3,1
17941,10.331905091203232,0,0
10392,5.022439137596695,0,0
23910,-6.922425944322491,3,1
18099,5.681173480297526,0,0
15388,4.644238847985143,0,1
5689,2.9176299942206954,0,0
19436,9.85352512769871,0,0
20797,-6.814179611518424,3,1
28575,-5.389334834677243,3,1
1983,-8.522840305006381,3,1
13642,-6.420914973720015,3,1
15806,-3.5988567974999572,3,1
2260,2.766117113643787,0,1
2509,-6.975924693316095,3,1
31,-6.348043559024037,3,1
29227,-0.6007983251530877,3,1
9834,7.155787937321786,0,0
24220,-5.953885352747186,3,1
22201,0.4628467467799773,0,1
1619,-5.244502380245932,3,1
638,11.279662473509752,0,1
2088,-9.200757745954105,3,1
28641,-8.289863942030722,3,1
11023,-7.484422164127194,3,1
7925,4.528459716878016,0,0
15940,9.459601506254184,0,0
4374,-3.7994540370956926,3,1
4585,5.776802538847534,0,1
23957,5.16408084007967,0,0
6588,-4.1542666640349255,3,1
10228,4.858287712519785,0,0
8511,-5.212225649767216,3,1
18294,15.903934664781985,0,0
23493,-6.799148682875246,3,1
28175,-8.27204774906657,3,1
21613,10.884719929354103,0,0
26215,-2.76320519012003,3,1
24836,13.233679494152486,0,0
20318,-5.324102411504834,3,1
13947,-5.616877791760581,3,1
16953,5.620451056550423,0,0
18688,12.172179256063401,0,0
20006,4.921279225513896,0,0
2814,-8.68560312202414,3,1
9080,-7.53636442787979,3,1
13207,-9.56548485724177,3,1
6225,10.387590193118864,0,0
5631,8.538285479356398,0,0
18100,-5.7017995105508215,3,1
23846,3.1992152592760137,0,0
25234,-6.214738521632505,3,1
17054,9.300580420443964,0,0
5453,1.7657384864444512,0,0
8704,0.1266980713081658,1,1
4726,6.861953904389355,0,0
17751,2.2739875900575495,0,0
25609,-4.513332192894714,3,1
29891,12.348809587394946,0,0
10986,9.403715117067271,0,1
28137,0.5588925257931775,0,0
2948,-7.432914639684741,3,1
24106,-8.286942785531824,3,1
16767,1.3476755025407716,0,0
19047,-5.491746482226665,3,1
21005,-8.368066596198169,3,1
12473,5.513707753034043,0,0
14956,3.7344771225927857,0,1
23184,-8.37016293165346,3,1
1121,-8.999352051918068,3,1
5580,-6.543619273607669,3,1
10473,-1.366997224043665,3,1
28798,-0.9270008866144792,3,1
22076,7.385194692718185,0,0
4407,6.3763789398746455,0,0
20551,-6.971278840024519,3,1
3077,-1.513102782527195,3,1
13125,-5.9230623510102145,3,1
28996,-7.048658159376583,3,1
6226,-9.078943475063568,3,1
24995,6.133307136212412,0,0
27740,6.713734419769459,0,1
6682,8.433006313764361,0,0
2866,10.20900122545792,0,0
25878,3.3624579054961963,0,0
25236,-4.420882762503748,3,1
13687,4.465906668219813,0,0
29551,-4.871195702098319,3,1
24120,12.006194903826259,0,0
15220,2.873717791774778,0,0
27122,-4.043931378112301,3,1
4089,8.681508123630058,0,0
28095,-4.769131666166002,3,1
26892,4.477307147395061,0,0
15512,-7.817248794726801,3,1
6354,-6.481237269726627,3,1
14168,-4.137397672504753,3,1
27083,3.6606440247691334,0,0
17709,13.49707075795256,0,0
20367,-6.249214254018207,3,1
1644,-8.077227008129395,3,1
12928,2.6982065295496755,0,0
2680,-6.875602816251407,3,1
8767,-4.846205687047361,3,1
15215,1.8595555776796762,0,0
25333,-6.0697136095762145,3,1
4182,8.029975063885946,0,0
17608,5.565113578169093,0,0
8615,0.27397023073119403,0,0
25781,-8.508606580980539,3,1
21519,13.406015012253267,0,0
15305,3.098712385970165,0,0
14237,6.868812182067241,0,0
8400,-9.493728118346727,3,1
11789,7.019568592695197,0,0
20955,6.954449503005966,0,0
16133,-3.669409920929321,3,1
23761,-0.3181028987013086,3,1
8255,-6.639219253266675,3,1
11207,20.629410968752076,0,0
20135,0.742923621943822,0,1
29705,3.594189680291244,0,0
93,-4.045465265089168,3,1
6027,8.477374378813217,0,0
26944,-6.5792483926346055,3,1
19874,3.7346982046388,0,1
14422,-5.2340832152672645,3,1
23290,8.34118915473032,0,0
22559,-8.470596084795417,3,1
14627,15.260669697290517,0,0
29150,-3.3611578347067965,3,1
3422,3.929671738233423,0,0
1749,-3.0182864476940487,3,1
22561,12.962386214542558,0,0
19168,2.617376800635501,0,0
13748,-6.842226096379603,3,1
21943,-0.8831351873212103,3,1
5167,-5.008663179630921,3,1
10051,-3.362059086146507,3,1
28489,5.740637473963371,0,1
21696,-3.331578330616879,3,1
3170,0.09975233672763295,2,1
17745,4.310829978047791,0,0
18107,-7.006529296497826,3,1
22871,10.354900031311281,0,0
28386,0.8706563967164591,0,1
7856,7.159973612468299,0,0
18101,-9.418403627120725,3,1
9063,-4.240530768921717,3,1
1238,4.330451746709095,0,0
12627,5.413725227838523,0,0
3589,-0.05770625426084841,3,1
501,3.2512859130515155,0,0
27464,-9.389435072903856,3,1
26819,-3.0768185895593563,3,1
5650,-0.0297186475627349,1,1
29595,-3.0983418779647476,3,1
24327,8.956296943322979,0,0
27731,4.031752471935382,0,0
25483,-8.55661266528792,3,1
17982,0.34822104340844956,0,0
428,-7.014125844873579,3,1
12087,-8.66043244855642,3,1
5903,13.611103308819976,0,0
24917,2.5529556064784344,0,0
20188,2.622507560421144,0,0
24407,-8.157481404279961,3,1
21963,-1.0183478211085468,3,1
8285,-2.141034452240227,3,1
630,8.233445251624097,0,1
25940,-0.9041995873760591,3,1
11635,-4.244272307511478,3,1
8417,-0.24627412498687562,3,1
3566,-7.034964725354052,3,1
23260,-8.768644680336415,3,1
15218,4.517603205706928,0,0
20159,-3.4658883705883827,3,1
18606,-3.435787313065094,3,1
9201,-5.284070466715769,3,1
2137,-5.789427471952779,3,1
7020,8.466977945351562,0,0
7594,-5.563385347925502,3,1
17460,-4.292370009648866,3,1
29508,-2.1488179234629072,3,1
19141,-5.593691392497612,3,1
10834,-5.492924537296712,3,1
14198,3.0133434357149618,0,1
18443,12.649618205054775,0,0
10375,6.964100490203464,0,1
20958,-1.7269687280106556,3,1
11966,-6.668757904588993,3,1
16278,3.676079091452837,0,0
6962,-6.17453330328515,3,1
10712,2.7511618875525525,0,0
13063,14.503646066893825,0,0
12707,3.135591747969249,0,0
4458,-6.758463648625165,3,1
25146,8.319977016550613,0,0
5591,2.8527379235105683,0,0
15365,14.420502142806473,0,0
1477,5.695496377752983,0,0
21563,-2.031607554075853,3,1
24681,7.142497393604109,0,0
6502,10.550715947526273,0,0
4233,9.371794358100754,0,0
27631,1.410060699393999,0,0
28858,1.0947198699923166,0,0
8355,-5.645358204511647,3,1
1612,-6.799964364975962,3,1
6387,4.406076096233759,0,0
3128,10.022177924884723,0,0
20673,-0.6983716920482603,3,1
18638,1.182389916579727,0,0
793,9.934836932955406,0,0
830,11.213934372237611,0,0
15697,-1.0979160907348788,3,1
18778,-1.324701531745589,3,1
17283,-7.988793574969452,3,1
584,3.3503124388535594,0,0
17756,-3.085799972617652,3,1
23833,-7.788852717858575,3,1
11322,7.755422792429455,0,0
13250,4.263133874263104,0,0
20143,2.7192707482130984,0,0
12129,-8.991773796197212,3,1
23632,-7.174386734142608,3,1
10530,1.0914176522364423,0,0
15799,4.254675366175966,0,0
4694,-8.074699603722534,3,1
49,-3.4854599078559634,3,1
17920,20.462426343149357,0,0
22641,-6.149366023314887,3,1
13413,-7.921297234116427,3,1
4194,3.6824305000986444,0,0
12992,-8.473471932848465,3,1
21204,-9.002519524127582,3,1
20636,6.3213719650851345,0,0
14961,12.582718828065413,0,0
27313,5.258262972286767,0,0
15827,-2.308013676335184,3,1
8908,9.109629122585583,0,0
11843,-3.9339189643919887,3,1
22997,7.061591259082368,0,0
641,11.15034182739264,0,0
10259,-4.431460145657109,3,1
4133,4.33610029058087,0,0
28997,-6.279963881817881,3,1
14493,-4.300110836021354,3,1
20707,-6.555821052560488,3,1
4509,4.992920591285096,0,0
11460,-1.2957065217098602,3,1
12980,-7.367864426076093,3,1
21827,11.58349845561689,0,0
21826,-2.599252717321786,3,1
5439,-6.5511913387339,3,1
17027,2.2310365504166985,0,1
4550,6.115037649043494,0,0
11149,1.900617625727365,0,0
15421,1.2123374307805759,0,0
13064,-2.467928129030044,3,1
3797,8.051728100350807,0,0
23405,4.432065392269748,0,0
5467,-5.496152210206836,3,1
20438,4.737343054863842,0,0
7548,-7.420798848963068,3,1
3465,7.167554021466215,0,0
24599,10.093020264427333,0,0
3586,12.059622626866972,0,0
16479,2.455026554273589,0,0
22130,2.5195341517806273,0,0
16702,-6.3912054535669744,3,1
10931,3.089924923021642,0,0
2465,-3.640953868261726,3,1
26473,9.44058561389721,0,0
21990,-8.809830292396068,3,1
2739,6.375745361068224,0,0
26222,-5.295450508303515,3,1
7470,12.66313794482534,0,0
2969,4.023938440030319,0,1
21670,2.9176345309528458,0,0
8324,0.4167603769156064,0,0
29702,10.630376767590741,0,0
15725,1.7013695479496604,0,1
19249,3.709248128684889,0,0
13796,-3.8865144847130413,3,1
29681,13.774757708656526,0,0
20417,2.1313937908341973,0,1
25790,-6.448091442776398,3,1
18553,-1.9408426698482426,3,1
27756,-3.1230197188252937,3,1
17561,-1.2736262761672474,3,1
21958,1.4668109235556983,0,1
12923,3.5292358369513686,0,1
21055,-9.227993410293841,3,1
29548,-7.421689911098552,3,1
29309,-4.723462288664925,3,1
20294,7.536740421659744,0,1
21808,1.2724295056540997,0,0
9104,4.464476220237778,0,0
20167,1.5443731398166556,0,0
20191,-5.651715353830191,3,1
29152,-0.4279232370817283,3,1
15865,6.647461779920115,0,0
20712,14.635987882511483,0,0
26361,-6.75951843187589,3,1
845,17.48881529304897,0,0
12599,3.7858557616858914,0,0
464,6.107236202135715,0,0
13874,6.093846403399642,0,0
18043,-8.942284974523648,3,1
25827,-6.220728820452201,3,1
8010,3.4831235834224774,0,0
28696,-3.9891794770576423,3,1
22980,2.4092537233690594,0,0
14616,0.7667173316907857,0,0
17284,5.118365787737886,0,0
5965,2.406408329663175,0,0
17824,-8.536854132494074,3,1
9346,5.122475987186201,0,0
18020,4.1448529633845235,0,0
16458,1.9259943924816643,0,0
10315,-6.297294718844654,3,1
1851,-6.022521864958603,3,1
10658,0.6318114280692257,0,0
28148,-7.653214892540267,3,1
16420,-6.502071864008299,3,1
24967,15.210000295189815,0,0
6504,2.316308508949657,0,1
6890,4.661926696132328,0,0
16822,5.08357662306719,0,0
18873,-0.7074235143722838,3,1
13885,-2.219674810588886,3,1
8637,4.251632644036306,0,0
26826,-3.999932984603017,3,1
25626,-8.606328735784114,3,1
14180,4.346711121521614,0,0
23153,-8.671388641695023,3,1
3239,3.1106511680382214,0,0
12116,-0.533855453344545,3,1
15419,-3.8760865661897164,3,1
7778,0.7012738089182307,0,1
7260,1.8708565374293489,0,1
21860,8.458228916134194,0,0
12703,5.455732278958246,0,0
8557,7.634655701663574,0,0
785,3.7143793244033843,0,0
9023,-4.921075632809298,3,1
23660,2.318897497264751,0,0
5677,6.170846018419121,0,0
21628,14.687064610424997,0,0
1419,18.234069839145196,0,0
22140,6.3354081085261615,0,0
29808,-6.127365072949168,3,1
14352,5.6485516402457066,0,0
28045,-7.374903767649999,3,1
12863,-4.735242964309435,3,1
29910,-4.298117423247441,3,1
11209,4.3954898070479125,0,0
29487,3.2226398904380362,0,0
11729,-8.954505444754215,3,1
12590,-4.945270694076564,3,1
27896,-3.7588389219063263,3,1
3764,-6.318283964153265,3,1
23588,-6.365782178466309,3,1
2334,-5.021504022628934,3,1
11954,0.0013137642610665523,1,1
846,0.10731107633588266,0,1
18092,10.226050327666389,0,0
14257,-6.112672233869943,3,1
23779,7.183603814283424,0,0
29211,-3.870946520967405,3,1
8106,2.850723220823506,0,0
14441,1.2187901090929008,0,0
5077,-7.738792982036038,3,1
23179,5.415043019808433,0,0
20923,-6.650004388683353,3,1
16860,8.547062172638073,0,0
28555,4.099425442554191,0,0
24400,6.988100183165489,0,0
5687,-6.414080519549529,3,1
5709,-0.7971927697647558,3,1
1444,-9.629941769712378,3,1
21755,-6.726130765160811,3,1
20410,2.6847128649358583,0,0
11770,3.2179666228544814,0,0
6030,5.228268503128607,0,0
10043,2.5518805846343255,0,1
7857,-3.7913962389238574,3,1
22199,-8.6719903539909,3,1
14266,11.819564607379725,0,0
12156,3.456383569384708,0,0
10858,6.424684319812597,0,0
23978,-6.666928996830585,3,1
18749,2.867517886189537,0,0
13702,7.327134221983728,0,0
12067,11.015675119585385,0,0
9917,6.831097073260677,0,0
12468,8.63981392231343,0,0
11771,4.203311835164792,0,0
8414,0.9934342737868016,0,0
5166,1.3818137706758424,0,1
27115,15.749825698603004,0,0
25063,-6.4094825088729905,3,1
29042,-4.9833954077803,3,1
11080,4.011954306712613,0,0
26093,3.0750662280270653,0,0
19435,-6.5291241381255025,3,1
24271,8.74833644900895,0,0
15812,4.995880721021789,0,0
23327,1.7465114277945835,0,0
15200,-6.4882882975266,3,1
25222,1.032860662056823,0,1
6267,3.6688390137269007,0,0
17656,-9.329563042019926,3,1
1848,-5.882236445693765,3,1
16041,-5.033129229187145,3,1
14828,3.864379415341645,0,1
13444,6.887564542004787,0,0
10113,-4.598755239817215,3,1
23683,-5.349965387902754,3,1
27384,3.9925898425964164,0,0
19955,0.992011503788621,0,0
19486,1.209362173445161,0,1
12736,-3.667861433211004,3,1
19173,0.7372462400668411,0,0
24916,4.164066392093186,0,0
4957,0.41597132041992424,0,1
8989,4.640463128988687,0,0
16437,10.138692499427975,0,0
9545,10.778620370395899,0,0
25713,-1.9661603075367644,3,1
6894,-6.484721903389404,3,1
28337,6.264129423136933,0,0
3867,6.7088752880206375,0,0
12576,3.989950849986622,0,0
25633,2.959511473771688,0,0
26577,-8.04018541021453,3,1
3145,-8.84125833551348,3,1
8406,-5.879297867472477,3,1
12652,-9.756553364803741,3,1
28066,-7.5389679567253385,3,1
25945,7.387768971097495,0,0
24727,-5.9738276719567,3,1
18176,11.924616698702893,0,0
23143,9.441815589994466,0,1
28180,-2.0962480036935016,3,1
19639,6.1800336339940944,0,0
22572,-6.788203560532988,3,1
8599,6.779247523696604,0,0
5966,0.748354318076314,0,0
7342,5.677949818361829,0,0
19013,0.06782780353898055,3,1
4534,-9.285616963680756,3,1
2495,-7.733471668028407,3,1
22139,8.792869114986962,0,0
10180,8.539986454019509,0,0
21001,0.28758232859940946,0,1
9121,-7.576997477473441,3,1
2937,-5.806426954757046,3,1
2544,-8.149189552848885,3,1
7694,2.3486881404094566,0,0
3240,-6.981886288021109,3,1
14770,1.3959979226651988,0,1
14725,8.17626848726968,0,0
6161,26.19516105758492,0,0
29100,2.172989896886609,0,0
21680,-3.5524910199387936,3,1
15073,1.8774745240011121,0,0
7487,12.943071643827388,0,0
24078,-6.392050895131231,3,1
27792,7.211367466743258,0,0
13414,5.821440534891018,0,0
10052,-7.688163860654271,3,1
28752,3.9122346442664835,0,0
23274,21.91478408317475,0,0
2146,1.1031590456170555,0,0
3414,-5.232916354762472,3,1
2035,4.682719932800507,0,0
19391,4.914969307104089,0,0
1677,3.6411664062967066,0,0
19692,-6.101627869481417,3,1
13094,4.810332656898526,0,0
345,2.0865441104532656,0,0
3923,3.9330500444407823,0,0
23830,1.4774156209994223,0,0
23010,-1.733243449562,3,1
18188,4.049996769077966,0,0
4248,2.680377164005355,0,0
13920,-7.194658053093133,3,1
1,-5.516605809353237,3,1
14131,5.215861761217093,0,0
4652,6.400904029324369,0,0
7686,8.447161327462384,0,0
17630,-6.954580359851303,3,1
15658,4.652270921741811,0,0
11404,-6.8873857139354655,3,1
16697,0.2336847122732631,0,0
26456,6.17280771415873,0,0
18748,5.324094482853271,0,1
23775,4.004346230120062,0,0
20059,7.486986548485811,0,0
7274,-4.633444823656831,3,1
26847,1.04757921536129,0,0
19078,4.9227805403782625,0,0
7926,15.506789025531926,0,0
3196,2.7899020351289967,0,0
3432,3.3721109714333863,0,0
28586,7.787198235041043,0,0
19789,-7.381783028562877,3,1
22680,-2.215064603846429,3,1
18645,5.1667635044235585,0,0
6165,-9.198496024920106,3,1
28950,3.492018606210724,0,1
12100,-8.52274220211671,3,1
3283,1.0113432295379567,0,1
8282,-7.14044623747913,3,1
7444,2.259587597833635,0,1
24844,-4.373748744852524,3,1
28529,-6.094645641484807,3,1
3194,3.744153555677661,0,0
19416,-6.670202563200093,3,1
27188,6.156569090699372,0,0
6008,-4.729466475791085,3,1
1614,8.15260582958624,0,0
24847,0.911933866410853,0,0
11208,-1.0196676239324436,3,1
8472,5.554677552755345,0,0
1938,1.3752243554619152,0,1
2414,17.811850306174378,0,0
7233,21.786564291311755,0,0
23293,5.754634579349943,0,0
8424,-3.4779316549088177,3,1
10954,-6.92945758103888,3,1
1734,-4.838232632326187,3,1
15296,5.903084558903139,0,0
6743,5.347424150516118,0,0
29028,-6.780421999496668,3,1
29407,1.8989316399008525,0,0
13205,2.7653367907805997,0,1
29180,5.411249193140296,0,0
24086,21.44767210255116,0,0
19807,3.6868070054417044,0,0
18861,1.331108276261105,0,1
9032,-3.6985456376675288,3,1
3398,-1.6358922503707092,3,1
4851,2.337991078909722,0,0
16996,-9.48754040088887,3,1
17034,0.7425831539921042,0,1
12051,1.5774894402845887,0,0
18128,-1.936596863483084,3,1
16732,12.303881839984877,0,0
17993,4.012767537810028,0,0
7264,-6.463400041663985,3,1
7130,1.7610073242152429,0,0
3946,7.078187262920033,0,0
17841,-3.9849826554587118,3,1
24649,7.408558976019288,0,0
8828,-7.0149799633793,3,1
26580,0.7063895803977143,0,0
14376,4.125790109662464,0,1
15233,6.884878248623538,0,0
13157,-3.2764096408835943,3,1
12216,-8.239758348476865,3,1
14862,3.4482300476410224,0,0
16349,-6.590473368665823,3,1
8149,4.441382662325937,0,0
9698,6.1792979603574505,0,0
25201,-7.753098435003213,3,1
24218,16.24405439830632,0,0
10894,11.087920684587589,0,0
26343,-4.718629287081574,3,1
10317,14.599845172746345,0,0
15695,-9.306573445344243,3,1
14959,3.097525123810483,0,0
3508,3.505654059514815,0,0
27112,4.687061301118745,0,0
1485,-7.977227000460885,3,1
23871,5.1738732619024965,0,0
1241,0.6952065447262168,0,0
14333,-7.123973782534082,3,1
6768,-8.774987303899126,3,1
27929,-5.408645697502378,3,1
13614,2.370705911990151,0,0
15090,5.879419201279869,0,0
6481,-7.097057148555686,3,1
29308,8.216917156784476,0,0
7455,15.853266354851726,0,0
368,1.4832612684118152,0,0
20226,7.73127048781384,0,0
9405,6.832866396286866,0,0
181,4.257081667929539,0,0
10298,-1.7778502126678184,3,1
25748,-5.3658254855611265,3,1
12959,1.5820628782026822,0,0
26726,5.9403212093841065,0,0
3389,4.824219529963149,0,0
7951,-6.015626264844853,3,1
1405,-2.262175724557066,3,1
8884,11.747348102313197,0,0
16801,4.139250421026414,0,1
2344,3.045663290507865,0,0
569,2.0374997673407775,0,0
18602,-2.28176629330223,3,1
7117,4.874127660763695,0,0
23607,15.42850338878276,0,0
5378,7.984848970398163,0,0
2687,2.4344197853446676,0,0
19984,3.1793818838511294,0,0
9281,-7.43418650578595,3,1
17913,-1.5425430266665856,3,1
22955,-1.2068446861076119,3,1
20842,3.100628827237914,0,0
9078,9.123344968511834,0,0
6048,10.619875163570727,0,0
23512,-4.280954381546872,3,1
28930,15.770827104832001,0,0
29010,5.58043971438593,0,0
5370,0.24820806413794472,0,1
7878,-5.397661952059725,3,1
22655,0.3781353898589135,0,1
3082,-6.217679473551222,3,1
19205,-8.740546577587603,3,1
14800,-8.043187108249391,3,1
27407,-1.7716805381073328,3,1
19612,2.1837513322192454,0,0
9318,-2.109197723660044,3,1
29383,-3.6806795498552383,3,1
28823,3.2374210969702792,0,0
9071,4.681363109397772,0,1
16130,5.800938085486237,0,1
2496,3.3389977167605913,0,0
19368,3.8950592931079973,0,0
4125,3.133028542432139,0,0
26969,2.5540806042136444,0,0
18200,1.9130521067101611,0,1
17097,5.087826719196138,0,0
993,4.349264695136476,0,0
8407,-0.49910759408789396,3,1
11501,5.562802444804106,0,0
10521,0.3832448963751619,0,0
25569,1.1383812430251858,0,0
2958,-2.226261087462176,3,1
7456,12.24643562857823,0,0
12706,-5.336837175740045,3,1
8438,-7.2915437073454825,3,1
28952,5.776368298702282,0,0
25742,5.574061270632043,0,0
5842,-5.7257011536574405,3,1
1998,-4.867051147960494,3,1
14562,-1.0197739433485804,3,1
26171,8.994561024704863,0,0
26730,4.444274776262649,0,0
23912,8.540870786478314,0,0
22181,-7.171589452215708,3,1
16376,-5.750602476752113,3,1
7265,16.175783509863486,0,0
28629,4.74889090853496,0,1
19579,-7.594153831632415,3,1
29298,-6.904040581104735,3,1
22178,7.4700074574120725,0,0
1858,2.0844738905122453,0,0
15055,18.3954258504693,0,0
2234,-0.44948728565353413,3,1
8271,1.489284062269105,0,0
19449,8.001133570553971,0,0
13427,5.9405309547360385,0,0
20343,-2.2297558951355505,3,1
14911,-8.211014713130107,3,1
23701,-6.543625540686059,3,1
9106,9.57848457955319,0,1
10806,-8.81450908763341,3,1
28723,-3.4087822470356794,3,1
20364,-2.7429943551277187,3,1
11882,0.22344283623517036,0,1
8390,-7.040527879910325,3,1
9111,18.223330388933963,0,0
18516,8.196993747778478,0,0
25292,1.607940704142294,0,0
10399,-4.721163132189361,3,1
14182,12.956481329698404,0,0
